chrom	start	end	E1	E2	E3
chr1	2200000	2250000	0.8244928700312367	0.32936354498501863	0.20778337656719673
chr1	2250000	2300000	0.7442886800077751	0.23588584611851787	0.3496499256482559
chr1	2300000	2350000	0.9263563977152158	0.1636999898634048	0.31110399839950753
chr1	2350000	2400000	0.7702298019593926	0.30759907357123484	0.2872966799914848
chr1	2400000	2450000	0.590491287389866	0.3630148449413166	0.12061377557525554
chr1	2450000	2500000	0.7639045099283293	0.3122542283964153	0.33470035438477896
chr1	2500000	2550000	0.6064816285521536	0.3761590067309022	0.20974797184345045
chr1	2550000	2600000	0.5530209442598005	0.1951379871135734	0.41287080044144786
chr1	2600000	2650000	0.6030062848638056	0.32670990387402915	0.43936251238004165
chr1	2650000	2700000	0.6304090284546692	0.1965013695073086	0.4289407266786257
chr1	2700000	2750000			
chr1	2750000	2800000	0.4583754375183903	0.41860771300340227	0.25188180243117847
chr1	2800000	2850000	0.5507282151484427	0.319883194978203	0.31828271298712235
chr1	2850000	2900000	0.47873458923296547	0.1589414735016814	0.4766316665334243
chr1	2900000	2950000	0.5373203399677015	0.40233339378295757	0.4502712447671644
chr1	2950000	3000000	0.3926957659237033	0.33832837863083876	0.5385571382256802
chr1	3000000	3050000	0.46636525697332526	0.2881511112448123	0.2560259123356138
chr1	3050000	3100000	0.5031405568990706	0.343126619195033	0.4319541164902363
chr1	3100000	3150000	0.5200411935248533	0.3982200138670739	0.5958780441303101
chr1	3150000	3200000	0.4568541718619471	0.2986220633189501	0.4344034062649027
chr1	3200000	3250000	0.538006891866332	0.2908050951203949	0.37640958021142573
chr1	3250000	3300000	0.5013603552816168	0.2411571188568257	0.48783394309787936
chr1	3300000	3350000	0.42384012874835764	0.3569513043008615	0.31258564164279795
chr1	3350000	3400000	0.5017272776454479	0.3080817209103679	0.42928801466297095
chr1	3400000	3450000	0.5165884894368007	0.3531545308276364	0.4213980839819335
chr1	3450000	3500000	0.5326441616732475	0.15973944251004482	0.6527895123020366
chr1	3500000	3550000	0.660298574351484	0.22205099141611861	0.7128855012991747
chr1	3550000	3600000	0.4714015041356373	0.10512643752901343	0.600873784090109
chr1	3600000	3650000	0.5252405025654558	0.2639041795384298	0.7455330721762143
chr1	3650000	3700000	0.43360250454899124	0.2269323665974138	0.650906633095121
chr1	3700000	3750000	0.5155358388046165	0.17675248004698377	0.7706142407116959
chr1	3750000	3800000	0.42150737573673197	0.3326844024372733	0.7053186300642336
chr1	3800000	3850000	0.23438648456144642	0.20178454984171595	0.9101019453117387
chr1	3850000	3900000	0.28027428709544144	0.176005528197582	0.8922175909784743
chr1	3900000	3950000	0.04945654531784829	0.12089343044460824	0.8571162844022565
chr1	3950000	4000000	0.0012475833102618286	0.25187615072233904	0.8564406711360093
chr1	4000000	4050000	-0.06956372864294028	0.21366007659020184	0.7374115288937739
chr1	4050000	4100000	-0.15171472096342778	0.2641949798171521	0.8205462166198142
chr1	4100000	4150000	-0.09864215711252647	0.21587929308893025	0.6077355345810922
chr1	4150000	4200000	-0.12418035168420746	0.36519090237298796	0.6603473442816655
chr1	4200000	4250000	0.0044841998972243976	0.38398962726408326	0.5254894121702618
chr1	4250000	4300000	-0.28362444153206495	0.22138696569297425	0.5377748512383307
chr1	4300000	4350000	-0.18903789797781967	0.25025639326711907	0.6383828141190843
chr1	4350000	4400000	-0.1257030124794525	0.27121365717638674	0.5815716160378827
chr1	4400000	4450000	-0.26616449777314016	0.24568924736615125	0.6879905561570397
chr1	4450000	4500000	-0.36697838239614655	0.18205842779609718	0.6456447432584352
chr1	4500000	4550000	-0.27997635437183177	0.1712958048578525	0.5933449800605994
chr1	4550000	4600000	-0.2698880591235176	0.21138002385265373	0.6156664548327913
chr1	4600000	4650000	-0.2428811753862253	0.29086649748869575	0.7890673274752013
chr1	4650000	4700000	-0.2491078395830145	0.24737494999988913	0.7022164546477278
chr1	4700000	4750000	-0.3163211693714955	0.12489147908427395	0.5779983923202943
chr1	4750000	4800000	-0.40107725392978116	0.20749420088528178	0.6366289052459821
chr1	4800000	4850000	-0.4450530129271436	0.18383930469992393	0.611164245440715
chr1	4850000	4900000	-0.39913819420900387	0.26628278169117364	0.4520403877457701
chr1	4900000	4950000	-0.40970487453002663	0.23780324750627743	0.4806744695225051
chr1	4950000	5000000	-0.2626110031528116	0.30002352407693256	0.5451071061059007
chr1	5000000	5050000	-0.459506005569945	0.15364199414081486	0.4379570018574838
chr1	5050000	5100000	-0.4696167428614799	0.20926154681650536	0.4735873951200509
chr1	5100000	5150000	-0.4308373616953202	0.22769346516070296	0.38512523891659
chr1	5150000	5200000	-0.5067629959432165	0.19735738552201415	0.5761426334550812
chr1	5200000	5250000	-0.4188122983594833	0.32339504666283364	0.47543945765832546
chr1	5250000	5300000	-0.33742895362463243	0.27269377257461325	0.6209905392243734
chr1	5300000	5350000	-0.332968735686581	0.29900189155130896	0.6236972698651101
chr1	5350000	5400000	-0.40975247425740485	0.2625428421213925	0.4732306084816024
chr1	5400000	5450000	-0.28010786698109447	0.27729945491096214	0.6771245848492137
chr1	5450000	5500000	-0.24248438751372844	0.2058367022118131	0.5358065992214338
chr1	5500000	5550000	-0.23213229192116158	0.293294086472296	0.5416396519657064
chr1	5550000	5600000	-0.25608423336954717	0.23258460777158557	0.7170924102251669
chr1	5600000	5650000	-0.11884509638710633	0.28103047267177633	0.7109361513921593
chr1	5650000	5700000	-0.20435116681340432	0.2698262722543644	0.6172414888731269
chr1	5700000	5750000	-0.16500903379288082	0.2297434710647954	0.6831454098886599
chr1	5750000	5800000	-0.012672517762061799	0.24854243120505995	0.7809725475508172
chr1	5800000	5850000	-0.050498622870193834	0.18574439972282308	0.9381164939293737
chr1	5850000	5900000	0.12097216646508581	0.2730688478271134	0.8250007754627244
chr1	5900000	5950000	0.11250824323505361	0.23449598563534416	0.8553883074198654
chr1	5950000	6000000	0.26289558445370237	0.15926530136025405	0.9108196275233172
chr1	6000000	6050000	0.2678657764865041	0.2396319307111887	0.6716098287300495
chr1	6050000	6100000	0.4671557717033589	0.24069374878003932	0.6518593765813757
chr1	6100000	6150000	0.41010676523872863	0.1722920673426182	0.7836487770523465
chr1	6150000	6200000	0.4619972070985418	0.4277498371987286	0.6251385922962803
chr1	6200000	6250000	0.5355580530719832	0.34338677178204186	0.4751564766082309
chr1	6250000	6300000	0.4979681598280727	0.21863717938474042	0.7812631476229235
chr1	6300000	6350000	0.40288874699870475	0.2814688758512256	0.6086859130866697
chr1	6350000	6400000	0.41112934229628817	0.25125600488100713	0.617848085809901
chr1	6400000	6450000	0.5743260265939631	0.2544967528991724	0.6172563997383866
chr1	6450000	6500000	0.5775177841736173	0.29990558211980706	0.5855501430744126
chr1	6500000	6550000	0.6575757834978084	0.26355686012060336	0.6113597712926665
chr1	6550000	6600000	0.6983385694747805	0.3004046132085697	0.6295250497956612
chr1	6600000	6650000	0.6889773276814579	0.3774911481754886	0.42581852598284126
chr1	6650000	6700000	0.5736471363087515	0.3708310613428479	0.4640641768036865
chr1	6700000	6750000	0.5908557934903929	0.3371470903398803	0.43633348199090494
chr1	6750000	6800000	0.6163494049179365	0.3915198436904269	0.4595876550746228
chr1	6800000	6850000	0.6195931021514758	0.3979416809265381	0.5308666116871562
chr1	6850000	6900000	0.6002053210221909	0.3488420102028845	0.47602217279918796
chr1	6900000	6950000	0.677011883750866	0.4088172003880776	0.6861527425594568
chr1	6950000	7000000	0.6535530755972787	0.3008846957324422	0.5997257747252029
chr1	7000000	7050000	0.5302239752009463	0.3434567624992447	0.5163446920155914
chr1	7050000	7100000	0.5179897672018988	0.30126575702376035	0.45069095782233387
chr1	7100000	7150000	0.48437065382434347	0.3574485906648795	0.47105788831960177
chr1	7150000	7200000	0.5190720887201851	0.3201229461426948	0.5366328222688234
chr1	7200000	7250000	0.536994622024252	0.31229149638409903	0.39663489121985507
chr1	7250000	7300000	0.47127474174291467	0.44330809908202307	0.4226715203350588
chr1	7300000	7350000	0.42289496947438715	0.3771389735230928	0.4029831680233365
chr1	7350000	7400000	0.5590854826754469	0.39753983054510883	0.4123387195067555
chr1	7400000	7450000	0.6300571534350258	0.3865922876547785	0.5428909164995048
chr1	7450000	7500000	0.5509981026558526	0.29702690505281	0.384572282378221
chr1	7500000	7550000	0.6303192661965862	0.31649347881621426	0.5676091920071155
chr1	7550000	7600000	0.5846889125646811	0.4182311048179511	0.48976028181542774
chr1	7600000	7650000	0.54228704787956	0.4110721220017739	0.4330326156028018
chr1	7650000	7700000	0.7332430239744823	0.38932970725708116	0.5010207419772146
chr1	7700000	7750000	0.6220521367695531	0.36403213720742256	0.4133717740037354
chr1	7750000	7800000	0.6355546550608432	0.2847580707508862	0.39144308824854
chr1	7800000	7850000	0.6647692203974188	0.3766756790118462	0.3380723403649426
chr1	7850000	7900000	0.7113907546787136	0.4749235342760476	0.3660415228180387
chr1	7900000	7950000	0.6688129142777341	0.48570923722579235	0.40227512560433293
chr1	7950000	8000000	0.5785478352930805	0.4736230003174462	0.14414993762626027
chr1	8000000	8050000	0.6306443898434901	0.4450364429447725	0.15642457110932498
chr1	8050000	8100000	0.684366104658363	0.5068308569212597	0.335673501254157
chr1	8100000	8150000	0.7119214400569043	0.45881739992836956	0.32850047287085726
chr1	8150000	8200000	0.679623509812804	0.5319752288826111	0.17688866710773835
chr1	8200000	8250000	0.6404469870249782	0.4548374402046711	0.24327780042158484
chr1	8250000	8300000	0.7501890520478093	0.449892585782575	0.24548352853111605
chr1	8300000	8350000	0.5962851875643921	0.4761229105617861	0.21328409490231323
chr1	8350000	8400000	0.9023640117547455	0.488008319004715	0.25027530716015334
chr1	8400000	8450000	0.7611386171307791	0.5032610321774528	0.28055253456267815
chr1	8450000	8500000	0.764836388999943	0.49820751591619256	0.38018510876824213
chr1	8500000	8550000	0.7239602284339755	0.4152241321863526	0.2702486637073778
chr1	8550000	8600000	0.8034989571835179	0.49062344915413497	0.23369668633410137
chr1	8600000	8650000	0.8039654021817643	0.5768454879205331	0.3174256088224978
chr1	8650000	8700000	0.7452346987959219	0.4822131968395643	0.3203408838061418
chr1	8700000	8750000	0.6753612464574853	0.5184974769189061	0.2708310796822508
chr1	8750000	8800000	0.8141006248456102	0.5015273886751802	0.2978831342295595
chr1	8800000	8850000	0.722046796829332	0.4987950909030373	0.21055024907199194
chr1	8850000	8900000	0.7897465468479035	0.6119486222972494	0.20019957094712346
chr1	8900000	8950000	0.7864145869721851	0.48363755894426097	0.24223223040517305
chr1	8950000	9000000	0.7686759304774229	0.46904187702044425	0.11254756732898542
chr1	9000000	9050000	0.7607740576755034	0.6096437760085429	0.08536551527605524
chr1	9050000	9100000	0.7710631809658919	0.4744797595121726	0.19052361586320238
chr1	9100000	9150000	0.7410912813835081	0.5118400587242355	0.12476499780987967
chr1	9150000	9200000	0.8702476486361402	0.5846725799410918	0.033262653146383415
chr1	9200000	9250000	0.7681178547836665	0.4939164399844642	0.12363454535944597
chr1	9250000	9300000	0.685677801786996	0.5102595260142767	-0.09919800807192519
chr1	9300000	9350000	0.8799468288386368	0.4780149824487025	0.1040131622806545
chr1	9350000	9400000	0.9785760021981602	0.6219192342592355	0.1294663213966256
chr1	9400000	9450000	0.9516641759913217	0.5716239431663875	0.10232644243672119
chr1	9450000	9500000	0.6759299343619432	0.39854999217315645	-0.08462075567241006
chr1	9500000	9550000	0.657237664357192	0.5939094717407905	-0.01178792319305226
chr1	9550000	9600000	0.7496180111659083	0.5642832150462712	-0.07327177465055386
chr1	9600000	9650000	0.7893913127413871	0.6193109798563003	-0.10629774046504945
chr1	9650000	9700000	0.7762862078965058	0.5554490604113772	0.06601421696788827
chr1	9700000	9750000	0.7488937828036162	0.5693159129519021	-0.07592991457905289
chr1	9750000	9800000	0.7602909353126552	0.566777760107808	-0.03259178745338389
chr1	9800000	9850000	0.7357098838083108	0.6666147361735483	-0.03148640847504275
chr1	9850000	9900000	0.7207371677721286	0.6075717800964828	0.057203678550270254
chr1	9900000	9950000	0.7078559053756551	0.6044299687904171	-0.011547240245444824
chr1	9950000	10000000	0.6082049098132198	0.5918674990747902	0.009598031075409833
chr1	10000000	10050000	0.7852809991437145	0.6716169594295607	-0.06760982228062361
chr1	10050000	10100000	0.7093621762491564	0.5493252027058951	0.05453958657164316
chr1	10100000	10150000	0.6976245809430552	0.6393494018728643	-0.07510528841987724
chr1	10150000	10200000	0.750085028185714	0.6140435665065614	0.023345030168779077
chr1	10200000	10250000	0.6614433257747416	0.5698688605667859	-0.03642023491893142
chr1	10250000	10300000	0.7533830217010308	0.6213257325166804	-0.02894916077679825
chr1	10300000	10350000	0.8409160960182477	0.6920236790606384	-0.04098948058185019
chr1	10350000	10400000	0.6388861105770091	0.5035816982671991	-0.11331031205647672
chr1	10400000	10450000	0.5361942311223371	0.5606734253563507	-0.1060924263317081
chr1	10450000	10500000	0.6475843977256298	0.6047025459153939	-0.054900855195297166
chr1	10500000	10550000	0.6423165928861433	0.5760211177225111	-0.1339201664292264
chr1	10550000	10600000	0.7601024422137997	0.591041468830357	0.03808649317136633
chr1	10600000	10650000	0.8563130905679517	0.5829571434831811	-0.10887027294795092
chr1	10650000	10700000	1.0019930469865959	0.6721416900631283	-0.02263146307117007
chr1	10700000	10750000	0.839085677094477	0.46893113463102254	-0.10384292929147453
chr1	10750000	10800000	0.8502047000534467	0.6287659156048908	-0.1039128318018857
chr1	10800000	10850000	0.7592505190242262	0.5660293951470552	-0.09619644521199439
chr1	10850000	10900000	0.7034639012046227	0.6716791297847368	-0.0450270354753642
chr1	10900000	10950000	0.7655989201297767	0.626585772141155	-0.1476178172465708
chr1	10950000	11000000	0.7083070474019574	0.6540095239505118	-0.26687939336398536
chr1	11000000	11050000	0.6179313226411967	0.6921327789967749	-0.20518889789250513
chr1	11050000	11100000	0.6031693632579928	0.6180353343983109	-0.14458128122895145
chr1	11100000	11150000	0.794412081023747	0.7145678518031056	-0.13354758395113012
chr1	11150000	11200000	0.7024203634416547	0.4468620523868953	-0.1325566241425151
chr1	11200000	11250000	0.7317120880609409	0.7178966776246362	-0.13060849497057472
chr1	11250000	11300000	0.5383434190639045	0.6205573312239379	-0.03903284345085203
chr1	11300000	11350000	0.7682968397147395	0.6273050011637747	-0.17594137961540127
chr1	11350000	11400000	0.7100533317825037	0.6838222077681235	-0.15625021382548537
chr1	11400000	11450000	0.6590166371033483	0.6194804529081192	-0.13538199857746996
chr1	11450000	11500000	0.861862103845061	0.6698376114503777	-0.15248003554791256
chr1	11500000	11550000	0.8109087430584933	0.6076262299977647	-0.07442403514692188
chr1	11550000	11600000	0.7714178535421644	0.6373222366379481	-0.16416788454444317
chr1	11600000	11650000	0.7118147674045221	0.7075966748517063	-0.08034150020577749
chr1	11650000	11700000	0.6929206975729574	0.7250779426014144	-0.1996652042029075
chr1	11700000	11750000	0.6276548820193071	0.702697535796095	-0.14881191978484812
chr1	11750000	11800000	0.7040639083423269	0.6750494208360112	-0.13796155460720394
chr1	11800000	11850000	0.6212107896371104	0.6377345393759665	-0.17100482228573696
chr1	11850000	11900000	0.7474798881330339	0.701410561040478	-0.2037169080825007
chr1	11900000	11950000	0.6837064305209022	0.7704223945846812	-0.14624381355304517
chr1	11950000	12000000	0.6190402195310264	0.6458544192859601	-0.19176742622295923
chr1	12000000	12050000	0.6720128806168167	0.7092097493924359	-0.14397370934659542
chr1	12050000	12100000	0.6931025253618558	0.7217610686027992	-0.06347711814367578
chr1	12100000	12150000	0.6773619785889697	0.6562694493532408	-0.16929543049924758
chr1	12150000	12200000	0.6774783167207612	0.5261961508355236	-0.06901335763965437
chr1	12200000	12250000	0.604119317637221	0.6804065715003133	0.043679467525285
chr1	12250000	12300000	0.4408574110663523	0.6029867660900392	-0.10674516284469505
chr1	12300000	12350000	0.5395367879031094	0.7094390015205169	-0.09556024879418543
chr1	12350000	12400000	0.6206036220463191	0.7298392872369348	0.11115260636618292
chr1	12400000	12450000	0.5306915184224996	0.6853936026880997	0.09276644091416517
chr1	12450000	12500000	0.7383044916859354	0.8262067109472124	0.08856528802695592
chr1	12500000	12550000	0.5470847623452614	0.6253015476690593	0.018913714729688773
chr1	12550000	12600000	0.6082897931902471	0.7274038272071983	0.06880189864393414
chr1	12600000	12650000	0.5355115741595037	0.6580737218812599	-0.031835245371037955
chr1	12650000	12700000	0.5286640751879039	0.6836207310411551	0.047565291363825465
chr1	12700000	12750000	0.6226860734167312	0.6468389240918543	0.04546996359793725
chr1	12750000	12800000	0.5460709190192808	0.6931505724954528	0.049279591050747897
chr1	12800000	12850000	0.5131760631324682	0.6465089304195807	0.07994721356170398
chr1	12850000	12900000	0.32429634744940533	0.5011228924473651	0.05298155416799179
chr1	12900000	12950000			
chr1	12950000	13000000			
chr1	13000000	13050000			
chr1	13050000	13100000			
chr1	13100000	13150000	0.18699166677309756	0.5121945231109681	0.11009655945049894
chr1	13150000	13200000			
chr1	13200000	13250000	0.2858281655081126	0.6540992708897577	0.12098597095990708
chr1	13250000	13300000			
chr1	13300000	13350000	0.3655966546680526	0.607105810483193	0.07212821459313214
chr1	13350000	13400000	0.259156419165241	0.6607882129014819	0.14437011888662676
chr1	13400000	13450000	0.3633861836320831	0.7111800045655303	0.03637359083428128
chr1	13450000	13500000	0.4284194407759455	0.7007564134848139	0.27431846894386597
chr1	13500000	13550000	0.2993967314650747	0.49348934394929383	0.12478192500378221
chr1	13550000	13600000	0.44033598930320716	0.5993957336427131	0.1319613657198957
chr1	13600000	13650000	0.3758465435907027	0.7096131378468443	0.08859115111567827
chr1	13650000	13700000	0.31260829731858525	0.7314520972883446	0.1430585859779719
chr1	13700000	13750000	0.4289918660872489	0.6140788785940947	0.20634954904179006
chr1	13750000	13800000	0.48377565710464493	0.6159676733797711	0.16190201313083735
chr1	13800000	13850000	0.36455535557979596	0.6805192029870526	0.10342195693230173
chr1	13850000	13900000	0.4208826555922329	0.666035963553728	0.14883055579682306
chr1	13900000	13950000	0.32029957988340957	0.6318797235903955	0.05159719437427676
chr1	13950000	14000000	0.31662901235691493	0.6282328474628719	0.11197729617736603
chr1	14000000	14050000	0.2726413821992218	0.5535213923204637	0.09884726818226909
chr1	14050000	14100000	0.3835719640275174	0.5807829332118561	-0.013441224736356791
chr1	14100000	14150000	0.3686852034387055	0.691299245617162	0.02632934821191032
chr1	14150000	14200000	0.4261619326836557	0.6439518011101103	0.06665475056232127
chr1	14200000	14250000	0.36235984766842255	0.599849758035277	0.10907981096752059
chr1	14250000	14300000	0.48577931914926853	0.7400717708406013	0.04993404986224127
chr1	14300000	14350000	0.4481451219203353	0.6313124819105519	0.18055549762220968
chr1	14350000	14400000	0.42289514914306064	0.7303036663195259	0.12434499776573164
chr1	14400000	14450000	0.5301722392507902	0.7994733312023041	0.13048219300555672
chr1	14450000	14500000	0.5593146277939512	0.7176858414257083	0.14999697895709396
chr1	14500000	14550000	0.46553473773283965	0.6644954158722363	0.1006124279011593
chr1	14550000	14600000	0.3910942230184845	0.6430689606378497	0.10650003827267325
chr1	14600000	14650000	0.4127193605005576	0.6153834565034324	0.11832077433996466
chr1	14650000	14700000	0.3888839231073476	0.6126086856355945	0.04403839593762935
chr1	14700000	14750000	0.5693234314246276	0.7232739633485991	0.10054132329313219
chr1	14750000	14800000	0.46690911479113045	0.673161843605067	0.053386378925599456
chr1	14800000	14850000	0.4927260043323536	0.6949577274185078	0.10499730793005926
chr1	14850000	14900000	0.424261101045903	0.6975519198968065	-0.01948401829428616
chr1	14900000	14950000	0.5194992927865977	0.729526556407157	0.028849851512202238
chr1	14950000	15000000	0.5050005185510948	0.5544521049830478	0.08114649844683072
chr1	15000000	15050000	0.3950085523589236	0.5923205523462991	0.11290978877646213
chr1	15050000	15100000	0.466801243567417	0.7018851792189376	-0.14366995796087423
chr1	15100000	15150000	0.4713620177916948	0.6413576069953048	-0.050078998358399726
chr1	15150000	15200000	0.4536332969176253	0.7157300484120946	0.015716600737017472
chr1	15200000	15250000	0.5320471598701995	0.7288786824071641	-0.03243161040149742
chr1	15250000	15300000	0.5326725188385286	0.7407349737125294	0.005857737574248373
chr1	15300000	15350000	0.6365699610846995	0.7519086215294645	0.03378336994121917
chr1	15350000	15400000	0.5861897619761591	0.6483797261482566	0.0892883125991901
chr1	15400000	15450000	0.5499290192003577	0.608249560917922	-0.022047847594079538
chr1	15450000	15500000	0.7354580275717646	0.7132796770163417	0.09687256931737574
chr1	15500000	15550000	0.704503143343107	0.7036855870007127	0.09078009670772641
chr1	15550000	15600000	0.6258189257068226	0.7699601656200109	-0.05212757156474457
chr1	15600000	15650000	0.7127450842944958	0.8017102829066585	0.13094770897312358
chr1	15650000	15700000	0.6981482071091066	0.680147348844658	0.03379142016709866
chr1	15700000	15750000	0.6445821254685806	0.7711071612003945	-0.05427778471248262
chr1	15750000	15800000	0.7079595729439975	0.8519973814370317	-0.061720482628760474
chr1	15800000	15850000	0.5346345942010211	0.7457628532616268	-0.06734443757529138
chr1	15850000	15900000	0.6491054312146848	0.7472731794543619	-0.022406339532000413
chr1	15900000	15950000	0.8142856325599213	0.8664762093048032	-0.015471839325120298
chr1	15950000	16000000	0.6665446049959921	0.7279949532271986	-0.14750720397352216
chr1	16000000	16050000	0.7444981619926516	0.7626313223896776	0.04649884993883516
chr1	16050000	16100000	0.7198396208778816	0.716249986511207	-0.10743934784790032
chr1	16100000	16150000	0.8715911307007337	0.8034684762377454	-0.06423233495106388
chr1	16150000	16200000	0.7089424593820322	0.7827403144363377	-0.08425505355882762
chr1	16200000	16250000	0.7304872151590349	0.7670495054141666	-0.14808285804603027
chr1	16250000	16300000	0.6622131473853452	0.8028394058080874	-0.054902446169628374
chr1	16300000	16350000	0.5877719382398752	0.7230726722885669	-0.06720444218534409
chr1	16350000	16400000	0.743577038590342	0.7939319101136121	0.04894643106540533
chr1	16400000	16450000	0.667318910045846	0.7850698741106273	-0.052591632536389606
chr1	16450000	16500000	0.7454853855985143	0.8006752008109216	-0.07361370345750334
chr1	16500000	16550000	0.841477885632086	0.8356748949617745	-0.09077186865362025
chr1	16550000	16600000	0.9224218201584969	0.7378086094099312	-0.03771703932294045
chr1	16600000	16650000	0.7557868408902787	0.7552584555954405	-0.05516203528232124
chr1	16650000	16700000			
chr1	16700000	16750000	0.8954895293228086	1.0126185344980263	-0.11628443065657906
chr1	16750000	16800000	1.0296375274246277	0.6753885426539809	0.2793194996952989
chr1	16800000	16850000			
chr1	16850000	16900000	0.8156731622983007	0.708816549133786	-0.1295604789280884
chr1	16900000	16950000	0.8112353309377855	0.8180377781181827	-0.06619908363853746
chr1	16950000	17000000	0.7634412307395851	0.718766114475202	-0.14744115911226166
chr1	17000000	17050000	0.4355933381085874	0.9254015271076748	0.05070491956210993
chr1	17050000	17100000	0.6911293078322334	0.8199106827680941	-0.10208395154747843
chr1	17100000	17150000	0.6077554669361764	0.725986288751915	-0.16394299170761775
chr1	17150000	17200000	0.6788508243545656	0.7542909688059838	-0.1981593366493924
chr1	17200000	17250000	0.6166286156430705	0.615886221931907	-0.13330879222787897
chr1	17250000	17300000	0.5920460333203923	0.6778071690523859	-0.17452788455489338
chr1	17300000	17350000	0.5821025415000501	0.6571760948400449	-0.12001892227150926
chr1	17350000	17400000	0.463073838610466	0.6125047173453199	-0.13789981726705108
chr1	17400000	17450000	0.6020572175900282	0.7181327650725009	-0.14718818180068696
chr1	17450000	17500000	0.5604313421908925	0.734453959938902	-0.14833970615636646
chr1	17500000	17550000	0.43562427661362574	0.6882623638208689	-0.0891051192643584
chr1	17550000	17600000	0.6155777876582988	0.7424859857284589	-0.12845298048282913
chr1	17600000	17650000	0.4925707705849033	0.7046517777270753	-0.15235041728532922
chr1	17650000	17700000	0.5399179512800267	0.6584505058874943	-0.13542568209510655
chr1	17700000	17750000	0.4490804507252202	0.6778592510714656	-0.171107381786428
chr1	17750000	17800000	0.4815780706366123	0.7567753033750775	-0.1472305900254165
chr1	17800000	17850000	0.5019641582894329	0.693366021873157	-0.08717945908042435
chr1	17850000	17900000	0.5032360543893554	0.6718850880816212	-0.02967292416393617
chr1	17900000	17950000	0.4607142017133391	0.7808233525122228	-0.23675639610469057
chr1	17950000	18000000	0.3965382017661244	0.6502658467358514	-0.21021630472391478
chr1	18000000	18050000	0.4631935292863371	0.7195371106409114	-0.14061951491952773
chr1	18050000	18100000	0.5372929388555644	0.7197958610192813	-0.13437952340892248
chr1	18100000	18150000	0.4615717942531321	0.7105097462876883	-0.17657570303915712
chr1	18150000	18200000	0.39516223036066755	0.6486861570635213	-0.19527899354866088
chr1	18200000	18250000	0.38037208832087144	0.700506737984716	-0.14099392276825895
chr1	18250000	18300000	0.44656538090601033	0.7102132403060769	-0.21238539989924982
chr1	18300000	18350000	0.47103145461145546	0.6842648458013306	-0.11721400127618332
chr1	18350000	18400000	0.5155707806202235	0.7586923009900394	-0.15345599298394139
chr1	18400000	18450000	0.46173806578269805	0.6950743998074704	-0.08689692262617205
chr1	18450000	18500000	0.5951416097072144	0.7967320733709715	-0.1455524357765589
chr1	18500000	18550000	0.42363635428244467	0.6344444547436787	-0.14263607387996666
chr1	18550000	18600000	0.47804122099951696	0.677822797976899	-0.23533258213714567
chr1	18600000	18650000	0.4765272839195279	0.6515677611048829	-0.19490464868232957
